station,valid,sped
ODO,2021-02-25 10:53,10.35
ODO,2021-02-25 11:53,10.35
ODO,2021-02-25 12:53,10.35
ODO,2021-02-25 13:14,12.65
ODO,2021-02-25 13:53,16.10
ODO,2021-02-25 14:53,16.10
ODO,2021-02-25 15:53,17.25
ODO,2021-02-25 16:53,12.65
ODO,2021-02-25 17:53,12.65
ODO,2021-02-25 18:53,12.65
ODO,2021-02-25 19:53,12.65
ODO,2021-02-25 20:53,9.20
ODO,2021-02-25 21:53,9.20
ODO,2021-02-25 22:53,10.35
ODO,2021-02-25 23:53,8.05
ODO,2021-02-26 00:53,9.20
ODO,2021-02-26 01:53,6.90
ODO,2021-02-26 02:53,10.35
ODO,2021-02-26 03:53,10.35
ODO,2021-02-26 04:53,9.20
ODO,2021-02-26 05:53,10.35
ODO,2021-02-26 06:53,6.90
ODO,2021-02-26 07:53,4.60
ODO,2021-02-26 08:53,0.00
ODO,2021-02-26 09:00,0.00
ODO,2021-02-26 09:53,3.45
ODO,2021-02-26 10:53,3.45
ODO,2021-02-26 11:53,0.00
ODO,2021-02-26 12:53,3.45
ODO,2021-02-26 13:53,3.45
ODO,2021-02-26 14:53,3.45
ODO,2021-02-26 15:53,4.60
ODO,2021-02-26 16:53,5.75
ODO,2021-02-26 17:53,10.35
ODO,2021-02-26 18:53,8.05
ODO,2021-02-26 19:53,13.80
ODO,2021-02-26 20:53,11.50
ODO,2021-02-26 21:53,14.95
ODO,2021-02-26 22:53,12.65
ODO,2021-02-26 23:53,11.50
ODO,2021-02-27 00:53,5.75
ODO,2021-02-27 01:53,6.90
ODO,2021-02-27 02:53,3.45
ODO,2021-02-27 03:53,0.00
ODO,2021-02-27 04:53,0.00
ODO,2021-02-27 05:53,3.45
ODO,2021-02-27 06:53,4.60
ODO,2021-02-27 07:53,0.00
ODO,2021-02-27 08:53,4.60
ODO,2021-02-27 09:53,4.60
ODO,2021-02-27 10:53,3.45
ODO,2021-02-27 11:53,4.60
ODO,2021-02-27 12:53,4.60
ODO,2021-02-27 13:53,3.45
ODO,2021-02-27 14:53,4.60
ODO,2021-02-27 15:53,6.90
ODO,2021-02-27 16:53,8.05
ODO,2021-02-27 17:53,10.35
ODO,2021-02-27 18:53,11.50
ODO,2021-02-27 19:53,14.95
ODO,2021-02-27 20:53,14.95
ODO,2021-02-27 21:53,11.50
ODO,2021-02-27 22:53,13.80
ODO,2021-02-27 23:53,10.35
ODO,2021-02-28 00:53,5.75
ODO,2021-02-28 01:53,8.05
ODO,2021-02-28 02:53,3.45
ODO,2021-02-28 03:53,4.60
ODO,2021-02-28 04:53,9.20
ODO,2021-02-28 05:53,11.50
ODO,2021-02-28 06:53,6.90
ODO,2021-02-28 07:53,8.05
ODO,2021-02-28 08:53,8.05
ODO,2021-02-28 09:13,5.75
ODO,2021-02-28 09:24,5.75
ODO,2021-02-28 09:31,5.75
ODO,2021-02-28 09:40,5.75
ODO,2021-02-28 09:53,6.90
ODO,2021-02-28 10:01,5.75
ODO,2021-02-28 10:15,6.90
ODO,2021-02-28 10:53,8.05
ODO,2021-02-28 11:53,8.05
ODO,2021-02-28 12:53,8.05
ODO,2021-02-28 13:53,11.50
ODO,2021-02-28 14:53,17.25
ODO,2021-02-28 15:53,18.40
ODO,2021-02-28 16:53,14.95
ODO,2021-02-28 17:53,13.80
ODO,2021-02-28 18:53,16.10
ODO,2021-02-28 19:53,11.50
ODO,2021-02-28 20:53,9.20
ODO,2021-02-28 21:53,11.50
ODO,2021-02-28 22:53,11.50
ODO,2021-02-28 23:53,17.25
ODO,2021-03-01 00:53,16.10
ODO,2021-03-01 01:53,18.40
ODO,2021-03-01 02:53,16.10
ODO,2021-03-01 03:53,17.25
ODO,2021-03-01 04:53,20.70
ODO,2021-03-01 05:53,20.70
ODO,2021-03-01 06:53,18.40
ODO,2021-03-01 07:53,24.15
ODO,2021-03-01 08:53,16.10
ODO,2021-03-01 09:53,21.85
ODO,2021-03-01 10:53,18.40
ODO,2021-03-01 11:53,16.10
ODO,2021-03-01 12:53,14.95
ODO,2021-03-01 13:53,18.40
ODO,2021-03-01 14:53,13.80
ODO,2021-03-01 15:53,16.10
ODO,2021-03-01 16:13,16.10
ODO,2021-03-01 16:53,16.10
ODO,2021-03-01 17:51,17.25
ODO,2021-03-01 17:53,16.10
ODO,2021-03-01 18:53,18.40
ODO,2021-03-01 19:53,19.55
ODO,2021-03-01 20:53,20.70
ODO,2021-03-01 21:53,13.80
ODO,2021-03-01 22:53,17.25
ODO,2021-03-01 23:53,12.65
ODO,2021-03-02 00:53,5.75
ODO,2021-03-02 01:53,0.00
ODO,2021-03-02 02:53,5.75
ODO,2021-03-02 03:53,4.60
ODO,2021-03-02 04:53,4.60
ODO,2021-03-02 05:53,4.60
ODO,2021-03-02 06:53,5.75
ODO,2021-03-02 07:53,8.05
ODO,2021-03-02 08:53,6.90
ODO,2021-03-02 09:53,6.90
ODO,2021-03-02 10:53,5.75
ODO,2021-03-02 11:53,6.90
ODO,2021-03-02 12:53,5.75
ODO,2021-03-02 13:53,4.60
ODO,2021-03-02 14:53,4.60
ODO,2021-03-02 15:53,4.60
ODO,2021-03-02 16:53,9.20
ODO,2021-03-02 17:53,M
ODO,2021-03-02 18:53,5.75
ODO,2021-03-02 19:53,8.05
ODO,2021-03-02 20:53,6.90
ODO,2021-03-02 21:53,5.75
ODO,2021-03-02 22:53,5.75
ODO,2021-03-02 23:53,9.20
ODO,2021-03-03 00:53,6.90
ODO,2021-03-03 01:53,5.75
ODO,2021-03-03 02:53,4.60
ODO,2021-03-03 03:53,4.60
ODO,2021-03-03 04:53,5.75
ODO,2021-03-03 05:53,6.90
ODO,2021-03-03 06:53,5.75
ODO,2021-03-03 07:53,6.90
ODO,2021-03-03 08:53,5.75
ODO,2021-03-03 09:53,5.75
ODO,2021-03-03 10:53,5.75
ODO,2021-03-03 11:53,3.45
ODO,2021-03-03 12:53,3.45
ODO,2021-03-03 13:53,4.60
ODO,2021-03-03 14:53,12.65
ODO,2021-03-03 15:53,12.65
ODO,2021-03-03 16:53,5.75
ODO,2021-03-03 17:53,8.05
ODO,2021-03-03 18:53,9.20
ODO,2021-03-03 19:53,8.05
ODO,2021-03-03 20:53,10.35
ODO,2021-03-03 21:53,10.35
ODO,2021-03-03 22:53,12.65
ODO,2021-03-03 23:53,10.35
ODO,2021-03-04 00:53,4.60
ODO,2021-03-04 01:53,4.60
ODO,2021-03-04 02:53,9.20
ODO,2021-03-04 03:53,8.05
ODO,2021-03-04 04:53,10.35
ODO,2021-03-04 05:53,9.20
ODO,2021-03-04 06:53,10.35
ODO,2021-03-04 07:53,6.90
ODO,2021-03-04 08:53,8.05
ODO,2021-03-04 09:53,8.05
ODO,2021-03-04 10:53,9.20
ODO,2021-03-04 11:53,8.05
ODO,2021-03-04 12:53,6.90
ODO,2021-03-04 13:53,11.50
ODO,2021-03-04 14:53,14.95
ODO,2021-03-04 15:53,16.10
ODO,2021-03-04 16:53,12.65
ODO,2021-03-04 17:53,12.65
ODO,2021-03-04 18:53,21.85
ODO,2021-03-04 19:53,18.40
ODO,2021-03-04 20:53,28.75
ODO,2021-03-04 21:53,29.90
ODO,2021-03-04 22:53,25.30
ODO,2021-03-04 23:53,23.00
ODO,2021-03-05 00:53,18.40
ODO,2021-03-05 01:53,18.40
ODO,2021-03-05 02:53,11.50
ODO,2021-03-05 03:53,13.80
ODO,2021-03-05 04:53,10.35
ODO,2021-03-05 05:53,9.20
ODO,2021-03-05 06:53,10.35
ODO,2021-03-05 07:53,12.65
ODO,2021-03-05 08:53,10.35
ODO,2021-03-05 09:53,6.90
ODO,2021-03-05 10:53,16.10
ODO,2021-03-05 11:53,14.95
ODO,2021-03-05 12:53,11.50
ODO,2021-03-05 13:53,14.95
ODO,2021-03-05 14:53,24.15
ODO,2021-03-05 15:53,24.15
ODO,2021-03-05 16:53,26.45
ODO,2021-03-05 17:19,23.00
ODO,2021-03-05 17:53,27.60
ODO,2021-03-05 18:23,26.45
ODO,2021-03-05 18:32,26.45
ODO,2021-03-05 18:49,25.30
ODO,2021-03-05 18:53,24.15
ODO,2021-03-05 19:09,21.85
ODO,2021-03-05 19:53,23.00
ODO,2021-03-05 20:19,21.85
ODO,2021-03-05 20:32,24.15
ODO,2021-03-05 20:40,20.70
ODO,2021-03-05 20:53,26.45
ODO,2021-03-05 21:46,19.55
ODO,2021-03-05 21:53,20.70
ODO,2021-03-05 22:53,20.70
ODO,2021-03-05 23:53,24.15
ODO,2021-03-06 00:53,18.40
ODO,2021-03-06 01:53,12.65
ODO,2021-03-06 02:53,8.05
ODO,2021-03-06 03:53,8.05
ODO,2021-03-06 04:53,6.90
ODO,2021-03-06 05:53,5.75
ODO,2021-03-06 06:53,5.75
ODO,2021-03-06 07:53,6.90
ODO,2021-03-06 08:53,8.05
ODO,2021-03-06 09:53,8.05
ODO,2021-03-06 10:53,8.05
ODO,2021-03-06 11:53,8.05
ODO,2021-03-06 12:53,6.90
ODO,2021-03-06 13:53,6.90
ODO,2021-03-06 14:53,8.05
ODO,2021-03-06 15:53,8.05
ODO,2021-03-06 16:53,8.05
ODO,2021-03-06 17:53,10.35
ODO,2021-03-06 18:53,M
ODO,2021-03-06 19:53,8.05
ODO,2021-03-06 20:53,14.95
ODO,2021-03-06 21:53,10.35
ODO,2021-03-06 22:53,8.05
ODO,2021-03-06 23:53,11.50
ODO,2021-03-07 00:53,10.35
ODO,2021-03-07 01:53,8.05
ODO,2021-03-07 02:53,10.35
ODO,2021-03-07 03:53,10.35
ODO,2021-03-07 04:53,11.50
ODO,2021-03-07 05:53,13.80
ODO,2021-03-07 06:53,10.35
ODO,2021-03-07 07:53,12.65
ODO,2021-03-07 08:53,9.20
ODO,2021-03-07 09:53,9.20
ODO,2021-03-07 10:53,9.20
ODO,2021-03-07 11:53,6.90
ODO,2021-03-07 12:53,8.05
ODO,2021-03-07 13:53,6.90
ODO,2021-03-07 14:53,10.35
ODO,2021-03-07 15:53,20.70
ODO,2021-03-07 16:53,21.85
ODO,2021-03-07 17:53,13.80
ODO,2021-03-07 18:53,14.95
ODO,2021-03-07 19:53,14.95
ODO,2021-03-07 20:53,16.10
ODO,2021-03-07 21:53,19.55
ODO,2021-03-07 22:53,16.10
ODO,2021-03-07 23:53,13.80
ODO,2021-03-08 00:53,13.80
ODO,2021-03-08 01:53,11.50
ODO,2021-03-08 02:53,14.95
ODO,2021-03-08 03:53,14.95
ODO,2021-03-08 04:53,11.50
ODO,2021-03-08 05:53,9.20
ODO,2021-03-08 06:53,9.20
ODO,2021-03-08 07:53,10.35
ODO,2021-03-08 08:53,10.35
ODO,2021-03-08 09:53,11.50
ODO,2021-03-08 10:53,9.20
ODO,2021-03-08 11:53,6.90
ODO,2021-03-08 12:53,10.35
ODO,2021-03-08 13:53,10.35
ODO,2021-03-08 14:53,13.80
ODO,2021-03-08 15:53,17.25
ODO,2021-03-08 16:53,18.40
ODO,2021-03-08 17:53,14.95
ODO,2021-03-08 18:53,14.95
ODO,2021-03-08 19:53,17.25
ODO,2021-03-08 20:53,21.85
ODO,2021-03-08 21:53,18.40
ODO,2021-03-08 22:53,19.55
ODO,2021-03-08 23:53,20.70
ODO,2021-03-09 00:53,18.40
ODO,2021-03-09 01:53,20.70
ODO,2021-03-09 02:53,18.40
ODO,2021-03-09 03:53,17.25
ODO,2021-03-09 04:53,17.25
ODO,2021-03-09 05:53,16.10
ODO,2021-03-09 06:53,17.25
ODO,2021-03-09 07:53,18.40
ODO,2021-03-09 08:53,14.95
ODO,2021-03-09 09:53,16.10
ODO,2021-03-09 10:53,14.95
ODO,2021-03-09 11:53,19.55
ODO,2021-03-09 12:53,16.10
ODO,2021-03-09 13:53,17.25
ODO,2021-03-09 14:53,17.25
ODO,2021-03-09 15:53,14.95
ODO,2021-03-09 16:53,18.40
ODO,2021-03-09 17:53,18.40
ODO,2021-03-09 18:53,16.10
ODO,2021-03-09 19:53,20.70
ODO,2021-03-09 20:53,17.25
ODO,2021-03-09 21:53,19.55
ODO,2021-03-09 22:53,20.70
ODO,2021-03-09 23:53,17.25
ODO,2021-03-10 00:53,19.55
ODO,2021-03-10 01:53,17.25
ODO,2021-03-10 02:53,21.85
ODO,2021-03-10 03:53,16.10
ODO,2021-03-10 04:53,19.55
ODO,2021-03-10 05:53,14.95
ODO,2021-03-10 06:53,18.40
ODO,2021-03-10 07:53,18.40
ODO,2021-03-10 08:53,17.25
ODO,2021-03-10 09:53,11.50
ODO,2021-03-10 10:53,10.35
ODO,2021-03-10 11:53,10.35
ODO,2021-03-10 12:53,9.20
ODO,2021-03-10 13:53,8.05
ODO,2021-03-10 14:53,11.50
ODO,2021-03-10 15:53,8.05
ODO,2021-03-10 16:53,9.20
ODO,2021-03-10 17:53,8.05
ODO,2021-03-10 18:53,5.75
ODO,2021-03-10 19:53,11.50
ODO,2021-03-10 20:53,9.20
ODO,2021-03-10 21:53,14.95
ODO,2021-03-10 22:53,19.55
ODO,2021-03-10 23:53,16.10
ODO,2021-03-11 00:53,16.10
ODO,2021-03-11 01:53,13.80
ODO,2021-03-11 02:53,14.95
ODO,2021-03-11 03:53,16.10
ODO,2021-03-11 04:53,11.50
ODO,2021-03-11 05:53,6.90
ODO,2021-03-11 06:53,5.75
ODO,2021-03-11 07:53,6.90
ODO,2021-03-11 08:53,4.60
ODO,2021-03-11 09:53,3.45
ODO,2021-03-11 10:53,5.75
ODO,2021-03-11 11:53,4.60
ODO,2021-03-11 12:53,0.00
ODO,2021-03-11 13:53,5.75
ODO,2021-03-11 14:53,4.60
ODO,2021-03-11 15:53,3.45
ODO,2021-03-11 16:53,6.90
ODO,2021-03-11 17:53,11.50
ODO,2021-03-11 18:53,10.35
ODO,2021-03-11 19:53,14.95
ODO,2021-03-11 20:53,16.10
ODO,2021-03-11 21:53,17.25
ODO,2021-03-11 22:53,16.10
ODO,2021-03-11 23:53,21.85
ODO,2021-03-12 00:53,18.40
ODO,2021-03-12 01:53,23.00
ODO,2021-03-12 02:53,19.55
ODO,2021-03-12 03:53,14.95
ODO,2021-03-12 04:53,11.50
ODO,2021-03-12 05:53,12.65
ODO,2021-03-12 06:53,11.50
ODO,2021-03-12 07:53,10.35
ODO,2021-03-12 08:53,16.10
ODO,2021-03-12 09:53,14.95
ODO,2021-03-12 10:50,17.25
ODO,2021-03-12 10:53,14.95
ODO,2021-03-12 11:53,14.95
ODO,2021-03-12 12:53,14.95
ODO,2021-03-12 13:53,17.25
ODO,2021-03-12 14:17,17.25
ODO,2021-03-12 14:53,18.40
ODO,2021-03-12 15:50,20.70
ODO,2021-03-12 15:53,18.40
ODO,2021-03-12 16:26,18.40
ODO,2021-03-12 16:53,17.25
ODO,2021-03-12 17:53,13.80
ODO,2021-03-12 18:53,21.85
ODO,2021-03-12 19:53,19.55
ODO,2021-03-12 20:53,18.40
ODO,2021-03-12 21:53,17.25
ODO,2021-03-12 22:53,23.00
ODO,2021-03-12 23:53,17.25
ODO,2021-03-13 00:53,13.80
ODO,2021-03-13 01:53,12.65
ODO,2021-03-13 02:53,8.05
ODO,2021-03-13 03:53,13.80
ODO,2021-03-13 04:53,10.35
ODO,2021-03-13 05:53,8.05
ODO,2021-03-13 06:53,6.90
ODO,2021-03-13 07:53,12.65
ODO,2021-03-13 08:42,8.05
ODO,2021-03-13 08:53,9.20
ODO,2021-03-13 09:53,12.65
ODO,2021-03-13 10:53,13.80
ODO,2021-03-13 11:53,14.95
ODO,2021-03-13 12:25,14.95
ODO,2021-03-13 12:53,13.80
ODO,2021-03-13 13:53,17.25
ODO,2021-03-13 14:53,19.55
ODO,2021-03-13 15:04,19.55
ODO,2021-03-13 15:53,21.85
ODO,2021-03-13 16:53,24.15
ODO,2021-03-13 17:53,28.75
ODO,2021-03-13 18:53,27.60
ODO,2021-03-13 19:53,27.60
ODO,2021-03-13 20:53,28.75
ODO,2021-03-13 21:05,27.60
ODO,2021-03-13 21:13,26.45
ODO,2021-03-13 21:28,26.45
ODO,2021-03-13 21:41,21.85
ODO,2021-03-13 21:53,12.65
ODO,2021-03-13 22:20,23.00
ODO,2021-03-13 22:27,24.15
ODO,2021-03-13 22:53,21.85
ODO,2021-03-13 23:30,19.55
ODO,2021-03-13 23:53,14.95
ODO,2021-03-14 00:20,23.00
ODO,2021-03-14 00:53,18.40
ODO,2021-03-14 01:53,16.10
ODO,2021-03-14 02:53,20.70
ODO,2021-03-14 03:53,23.00
ODO,2021-03-14 04:53,18.40
ODO,2021-03-14 05:53,18.40
ODO,2021-03-14 06:53,13.80
ODO,2021-03-14 07:53,10.35
ODO,2021-03-14 08:53,6.90
ODO,2021-03-14 09:53,5.75
ODO,2021-03-14 10:53,11.50
ODO,2021-03-14 11:53,11.50
ODO,2021-03-14 12:53,12.65
ODO,2021-03-14 13:53,13.80
ODO,2021-03-14 14:53,18.40
ODO,2021-03-14 15:53,20.70
ODO,2021-03-14 16:53,25.30
ODO,2021-03-14 17:53,33.35
ODO,2021-03-14 18:12,25.30
ODO,2021-03-14 18:42,25.30
ODO,2021-03-14 18:53,33.35
ODO,2021-03-14 19:53,28.75
ODO,2021-03-14 20:53,28.75
ODO,2021-03-14 21:53,26.45
ODO,2021-03-14 22:27,26.45
ODO,2021-03-14 22:36,24.15
ODO,2021-03-14 22:45,28.75
ODO,2021-03-14 22:53,24.15
ODO,2021-03-14 23:19,31.05
ODO,2021-03-14 23:44,27.60
ODO,2021-03-14 23:53,28.75
ODO,2021-03-15 00:26,25.30
ODO,2021-03-15 00:53,21.85
ODO,2021-03-15 01:53,21.85
ODO,2021-03-15 02:53,14.95
ODO,2021-03-15 03:53,9.20
ODO,2021-03-15 04:53,9.20
ODO,2021-03-15 05:53,9.20
ODO,2021-03-15 06:53,6.90
ODO,2021-03-15 07:53,6.90
ODO,2021-03-15 08:53,6.90
ODO,2021-03-15 09:53,8.05
ODO,2021-03-15 10:53,9.20
ODO,2021-03-15 11:53,11.50
ODO,2021-03-15 12:53,10.35
ODO,2021-03-15 13:53,18.40
ODO,2021-03-15 14:53,16.10
ODO,2021-03-15 15:53,12.65
ODO,2021-03-15 16:53,12.65
ODO,2021-03-15 17:53,10.35
ODO,2021-03-15 18:53,M
ODO,2021-03-15 19:53,9.20
ODO,2021-03-15 20:53,10.35
ODO,2021-03-15 21:53,13.80
ODO,2021-03-15 22:53,10.35
ODO,2021-03-15 23:53,12.65
ODO,2021-03-16 00:53,8.05
ODO,2021-03-16 01:53,5.75
ODO,2021-03-16 02:53,6.90
ODO,2021-03-16 03:53,4.60
ODO,2021-03-16 04:53,6.90
ODO,2021-03-16 05:53,0.00
ODO,2021-03-16 06:53,6.90
ODO,2021-03-16 07:53,8.05
ODO,2021-03-16 08:53,11.50
ODO,2021-03-16 09:53,11.50
ODO,2021-03-16 10:53,10.35
ODO,2021-03-16 11:53,10.35
ODO,2021-03-16 12:53,13.80
ODO,2021-03-16 13:53,9.20
ODO,2021-03-16 14:53,8.05
ODO,2021-03-16 15:53,12.65
ODO,2021-03-16 16:53,14.95
ODO,2021-03-16 17:53,14.95
ODO,2021-03-16 18:53,19.55
ODO,2021-03-16 19:53,11.50
ODO,2021-03-16 20:53,20.70
ODO,2021-03-16 21:53,18.40
ODO,2021-03-16 22:53,11.50
ODO,2021-03-16 23:53,20.70
ODO,2021-03-17 00:53,16.10
ODO,2021-03-17 01:45,25.30
ODO,2021-03-17 01:48,25.30
ODO,2021-03-17 01:53,23.00
ODO,2021-03-17 02:16,20.70
ODO,2021-03-17 02:53,19.55
ODO,2021-03-17 03:10,27.60
ODO,2021-03-17 03:53,23.00
ODO,2021-03-17 04:53,28.75
ODO,2021-03-17 05:53,23.00
ODO,2021-03-17 06:27,23.00
ODO,2021-03-17 06:53,26.45
ODO,2021-03-17 07:26,23.00
ODO,2021-03-17 07:53,27.60
ODO,2021-03-17 08:53,20.70
ODO,2021-03-17 09:53,17.25
ODO,2021-03-17 10:53,12.65
ODO,2021-03-17 11:53,12.65
ODO,2021-03-17 12:53,14.95
ODO,2021-03-17 13:53,16.10
ODO,2021-03-17 14:53,24.15
ODO,2021-03-17 15:53,25.30
ODO,2021-03-17 16:14,24.15
ODO,2021-03-17 16:26,23.00
ODO,2021-03-17 16:33,24.15
ODO,2021-03-17 16:53,24.15
ODO,2021-03-17 17:03,21.85
ODO,2021-03-17 17:53,29.90
ODO,2021-03-17 18:07,23.00
ODO,2021-03-17 18:53,26.45
ODO,2021-03-17 19:02,27.60
ODO,2021-03-17 19:13,20.70
ODO,2021-03-17 19:53,19.55
ODO,2021-03-17 20:53,23.00
ODO,2021-03-17 21:53,14.95
ODO,2021-03-17 22:06,12.65
ODO,2021-03-17 22:53,17.25
ODO,2021-03-17 23:53,11.50
ODO,2021-03-18 00:53,14.95
ODO,2021-03-18 01:53,14.95
ODO,2021-03-18 02:53,12.65
ODO,2021-03-18 03:53,12.65
ODO,2021-03-18 04:53,11.50
ODO,2021-03-18 05:53,9.20
ODO,2021-03-18 06:53,9.20
ODO,2021-03-18 07:53,6.90
ODO,2021-03-18 08:53,4.60
ODO,2021-03-18 09:53,3.45
ODO,2021-03-18 10:53,6.90
ODO,2021-03-18 11:53,6.90
ODO,2021-03-18 12:53,6.90
ODO,2021-03-18 13:53,4.60
ODO,2021-03-18 14:53,10.35
ODO,2021-03-18 15:53,10.35
ODO,2021-03-18 16:53,10.35
ODO,2021-03-18 17:53,3.45
ODO,2021-03-18 18:53,4.60
ODO,2021-03-18 19:53,0.00
ODO,2021-03-18 20:53,10.35
ODO,2021-03-18 21:53,6.90
ODO,2021-03-18 22:53,8.05
ODO,2021-03-18 23:53,4.60
ODO,2021-03-19 00:53,6.90
ODO,2021-03-19 01:53,8.05
ODO,2021-03-19 02:53,6.90
ODO,2021-03-19 03:53,8.05
ODO,2021-03-19 04:53,8.05
ODO,2021-03-19 05:53,10.35
ODO,2021-03-19 06:53,12.65
ODO,2021-03-19 07:53,10.35
ODO,2021-03-19 08:53,10.35
ODO,2021-03-19 09:53,6.90
ODO,2021-03-19 10:53,10.35
ODO,2021-03-19 11:53,9.20
ODO,2021-03-19 12:53,5.75
ODO,2021-03-19 13:53,8.05
ODO,2021-03-19 14:53,14.95
ODO,2021-03-19 15:53,13.80
ODO,2021-03-19 16:53,11.50
ODO,2021-03-19 17:53,11.50
ODO,2021-03-19 18:53,9.20
ODO,2021-03-19 19:53,M
ODO,2021-03-19 20:53,9.20
ODO,2021-03-19 21:53,12.65
ODO,2021-03-19 22:53,11.50
ODO,2021-03-19 23:53,13.80
ODO,2021-03-20 00:53,9.20
ODO,2021-03-20 01:53,9.20
ODO,2021-03-20 02:53,9.20
ODO,2021-03-20 03:53,10.35
ODO,2021-03-20 04:53,9.20
ODO,2021-03-20 05:53,9.20
ODO,2021-03-20 07:53,9.20
ODO,2021-03-20 08:53,9.20
ODO,2021-03-20 09:53,8.05
ODO,2021-03-20 10:53,9.20
ODO,2021-03-20 11:53,10.35
ODO,2021-03-20 12:53,9.20
ODO,2021-03-20 13:53,10.35
ODO,2021-03-20 14:53,17.25
ODO,2021-03-20 15:53,18.40
ODO,2021-03-20 16:53,19.55
ODO,2021-03-20 17:53,16.10
ODO,2021-03-20 18:53,14.95
ODO,2021-03-20 19:53,14.95
ODO,2021-03-20 20:53,17.25
ODO,2021-03-20 21:53,20.70
ODO,2021-03-20 22:53,19.55
ODO,2021-03-20 23:53,18.40
ODO,2021-03-21 00:53,17.25
ODO,2021-03-21 01:53,14.95
ODO,2021-03-21 02:53,18.40
ODO,2021-03-21 03:53,13.80
ODO,2021-03-21 04:53,16.10
ODO,2021-03-21 05:53,16.10
ODO,2021-03-21 06:53,14.95
ODO,2021-03-21 07:53,19.55
ODO,2021-03-21 08:53,18.40
ODO,2021-03-21 09:53,17.25
ODO,2021-03-21 10:53,13.80
ODO,2021-03-21 11:53,16.10
ODO,2021-03-21 12:53,13.80
ODO,2021-03-21 13:53,17.25
ODO,2021-03-21 14:53,14.95
ODO,2021-03-21 15:53,19.55
ODO,2021-03-21 16:53,17.25
ODO,2021-03-21 17:53,19.55
ODO,2021-03-21 18:53,17.25
ODO,2021-03-21 19:53,13.80
ODO,2021-03-21 20:53,12.65
ODO,2021-03-21 21:53,14.95
ODO,2021-03-21 22:53,13.80
ODO,2021-03-21 23:53,17.25
ODO,2021-03-22 00:53,12.65
ODO,2021-03-22 01:53,16.10
ODO,2021-03-22 02:53,14.95
ODO,2021-03-22 03:53,13.80
ODO,2021-03-22 04:53,14.95
ODO,2021-03-22 05:53,19.55
ODO,2021-03-22 06:53,20.70
ODO,2021-03-22 08:53,16.10
ODO,2021-03-22 09:53,12.65
ODO,2021-03-22 10:53,10.35
ODO,2021-03-22 11:53,8.05
ODO,2021-03-22 12:53,12.65
ODO,2021-03-22 13:53,11.50
ODO,2021-03-22 14:53,19.55
ODO,2021-03-22 15:53,12.65
ODO,2021-03-22 16:53,21.85
ODO,2021-03-22 17:43,25.30
ODO,2021-03-22 17:53,21.85
ODO,2021-03-22 18:53,21.85
ODO,2021-03-22 19:53,20.70
ODO,2021-03-22 20:24,40.25
ODO,2021-03-22 20:53,33.35
ODO,2021-03-22 21:08,31.05
ODO,2021-03-22 21:32,29.90
ODO,2021-03-22 21:53,33.35
ODO,2021-03-22 22:53,33.35
ODO,2021-03-22 23:01,36.80
ODO,2021-03-22 23:15,20.70
ODO,2021-03-22 23:53,19.55
ODO,2021-03-23 00:53,24.15
ODO,2021-03-23 01:15,12.65
ODO,2021-03-23 01:53,11.50
ODO,2021-03-23 02:53,5.75
ODO,2021-03-23 03:53,8.05
ODO,2021-03-23 04:53,6.90
ODO,2021-03-23 05:53,8.05
ODO,2021-03-23 06:53,8.05
ODO,2021-03-23 07:53,6.90
ODO,2021-03-23 08:53,6.90
ODO,2021-03-23 09:53,10.35
ODO,2021-03-23 10:53,0.00
ODO,2021-03-23 11:53,0.00
ODO,2021-03-23 12:53,0.00
ODO,2021-03-23 13:53,0.00
ODO,2021-03-23 14:53,0.00
ODO,2021-03-23 15:53,5.75
ODO,2021-03-23 16:53,5.75
ODO,2021-03-23 17:53,9.20
ODO,2021-03-23 18:53,11.50
ODO,2021-03-23 19:53,6.90
ODO,2021-03-23 20:53,9.20
ODO,2021-03-23 21:14,20.70
ODO,2021-03-23 21:53,14.95
ODO,2021-03-23 22:53,11.50
ODO,2021-03-23 23:53,13.80
ODO,2021-03-24 00:53,6.90
ODO,2021-03-24 01:53,4.60
ODO,2021-03-24 02:53,10.35
ODO,2021-03-24 03:53,11.50
ODO,2021-03-24 04:53,11.50
ODO,2021-03-24 05:53,13.80
ODO,2021-03-24 06:53,19.55
ODO,2021-03-24 07:53,17.25
ODO,2021-03-24 08:53,18.40
ODO,2021-03-24 09:53,13.80
ODO,2021-03-24 10:53,14.95
ODO,2021-03-24 11:53,17.25
ODO,2021-03-24 12:53,12.65
ODO,2021-03-24 13:53,18.40
ODO,2021-03-24 14:53,20.70
ODO,2021-03-24 15:53,18.40
ODO,2021-03-24 16:53,14.95
ODO,2021-03-24 17:53,16.10
ODO,2021-03-24 18:53,M
ODO,2021-03-24 19:53,0.00
ODO,2021-03-24 20:53,12.65
ODO,2021-03-24 21:53,9.20
ODO,2021-03-24 22:53,12.65
ODO,2021-03-24 23:53,27.60
ODO,2021-03-25 00:53,23.00
ODO,2021-03-25 01:53,17.25
ODO,2021-03-25 02:53,12.65
ODO,2021-03-25 03:53,11.50
ODO,2021-03-25 04:53,17.25
ODO,2021-03-25 05:53,11.50
ODO,2021-03-25 06:53,12.65
ODO,2021-03-25 07:53,10.35
ODO,2021-03-25 08:53,6.90
ODO,2021-03-25 09:53,6.90
ODO,2021-03-25 10:53,4.60
ODO,2021-03-25 11:53,5.75
